subject_id,session_id,date,time,timestamp,session_duration,window_sequence_num,experiment_condition,ax_rms,ax_var,ax_energy,ax_ptp,ax_skew,ax_kurt,ax_mean,ay_rms,ay_var,ay_energy,ay_ptp,ay_skew,ay_kurt,ay_mean,az_rms,az_var,az_energy,az_ptp,az_skew,az_kurt,az_mean,gx_rms,gx_var,gx_energy,gx_ptp,gx_skew,gx_kurt,gx_mean,gy_rms,gy_var,gy_energy,gy_ptp,gy_skew,gy_kurt,gy_mean,gz_rms,gz_var,gz_energy,gz_ptp,gz_skew,gz_kurt,gz_mean,xcorr_ax_ay,xcorr_ax_az,xcorr_ay_az,xcorr_gx_gy,xcorr_gx_gz,xcorr_gy_gz,ppg_rms,ppg_var,ppg_energy,ppg_ptp,ppg_skew,ppg_kurt,ppg_mean,ppg_B0_frac,ppg_B1_frac,ppg_B2_frac,acc_L_frac,acc_M_frac,gyro_L_frac,gyro_M_frac,awake
S02,SES03,2025-11-12,16:29:18,1762990158.436439,379.4598376750946,210,normal,2.332840,0.252413,5.442143,2.877831,0.140585,0.471398,2.278098,1.783562,0.369229,3.181094,2.958036,-0.078075,0.311885,1.676861,10.466583,0.070176,109.549362,1.842339,-0.217040,1.283313,10.463230,7.798472,60.814327,60.816170,42.274811,0.563034,0.559870,0.042958,13.905124,192.920700,193.352478,80.000000,-0.243381,1.123654,0.657099,11.844023,84.436348,140.280884,56.259544,-0.966138,2.566665,7.472920,0.301284,-0.298492,0.078117,0.186760,-0.023298,0.143928,68261.875000,402799.781250,ovf,3280.000000,-0.200381,0.146662,68258.921875,0.472985,0.208749,0.241282,0.542701,0.440283,0.805475,0.165939,1
S02,SES03,2025-11-12,16:29:23,1762990163.5772083,384.60060691833496,211,normal,2.694935,1.026368,7.262676,4.781220,-0.099484,-0.129710,2.497260,2.821806,0.607324,7.962588,3.616442,0.347709,-0.690020,2.712059,10.402622,0.346318,108.214546,4.110844,-0.228008,0.297021,10.385963,17.584801,309.195923,309.225189,107.404579,0.039104,1.013330,0.171126,42.583305,1812.787354,1813.337891,324.213745,0.134737,4.784990,0.742004,25.163061,538.379639,633.179626,188.946564,-1.897912,10.256746,9.736526,0.364951,-0.040614,0.043654,-0.016173,-0.029946,0.371808,69677.148438,750571.312500,ovf,3222.000000,-0.086330,-1.147189,69671.765625,0.585945,0.171648,0.195484,0.422441,0.468294,0.479450,0.521544,1
S02,SES03,2025-11-12,16:29:28,1762990168.7191713,389.74257040023804,212,normal,2.779870,0.494069,7.727678,4.340688,0.965381,2.450008,2.689537,0.723185,0.522859,0.522996,3.441665,-0.308907,-0.113514,-0.011696,10.245623,0.191775,104.972786,3.011906,-1.103956,2.924016,10.236259,15.965259,254.369293,254.889496,124.351143,0.148599,3.509637,0.721260,20.162695,406.396179,406.534241,133.770996,-0.195467,2.207770,0.371584,17.287199,277.278503,298.847260,121.083969,-1.413434,4.430638,4.644217,0.254223,-0.165769,0.458941,0.449802,-0.718415,-0.205056,66169.343750,9633176.000000,ovf,10445.000000,-0.321981,-1.271587,66096.515625,0.601391,0.349982,0.027864,0.140546,0.651824,0.625977,0.304788,1
S02,SES03,2025-11-12,16:29:33,1762990173.818514,394.841912984848,213,normal,2.744198,0.243599,7.530623,1.969231,-1.534471,1.262899,2.699449,0.925760,0.112362,0.857031,1.715446,1.444051,1.591704,0.862942,10.414846,0.018352,108.469017,1.302446,0.570900,8.317890,10.413965,5.261419,27.284094,27.682533,36.748093,1.866891,5.333504,-0.631221,8.393076,59.310551,70.443726,56.076336,2.399003,7.756383,3.336641,7.395999,20.934731,54.700809,27.007633,-1.729933,3.868327,5.810859,-0.810769,-0.155408,0.246189,0.792146,-0.548563,-0.505396,63152.898437,14812561.000000,3988288512.000000,14084.000000,0.607638,-1.081874,63035.511719,0.802646,0.177749,0.013351,0.159831,0.681104,0.494127,0.441453,1
S02,SES03,2025-11-12,16:29:38,1762990178.9609652,399.9843637943268,214,normal,3.349561,0.033552,11.219558,0.796072,-0.428063,-1.163044,3.344549,0.807189,0.005745,0.651554,0.599748,-2.680544,15.036371,0.803623,10.417706,0.011950,108.528603,0.642843,-0.034095,1.358956,10.417132,3.053920,4.459522,9.326429,13.129770,-0.403779,3.435139,-2.206107,5.971940,35.513275,35.664066,34.854961,-1.456970,4.027013,-0.388321,7.007059,1.155669,49.098873,5.969465,-0.892908,1.764382,6.924103,-0.425196,-0.439554,0.079084,0.876409,-0.271929,-0.333224,61493.292969,3448215.750000,3781424896.000000,7771.000000,-0.021354,-0.906028,61465.246094,0.268069,0.513975,0.125799,0.141292,0.578510,0.626253,0.327643,1
S02,SES03,2025-11-12,16:29:44,1762990184.1018677,405.12526631355286,215,normal,3.494267,0.012547,12.209904,0.515950,-1.118198,0.571028,3.492471,0.911025,0.005187,0.829966,0.360327,0.836705,0.520072,0.908173,10.422054,0.002412,108.619225,0.238223,0.609799,-0.248056,10.421939,1.826117,0.750648,3.334705,4.335878,0.081635,0.272193,-1.607500,1.870365,2.311704,3.498266,8.580153,0.643506,1.102167,1.089294,6.918968,0.748616,47.872124,5.709923,-0.492248,3.667135,6.864656,-0.574164,-0.320981,0.234244,0.323587,0.149098,-0.181765,63129.871094,931002.062500,3985380608.000000,4133.000000,-0.927985,0.125804,63122.496094,0.578564,0.196068,0.170281,0.095661,0.682680,0.196154,0.703631,1
S02,SES03,2025-11-12,16:29:49,1762990189.2442062,410.26760482788086,216,normal,3.371011,0.050669,11.363712,1.637634,0.266385,3.325121,3.363487,1.147534,0.011806,1.316834,0.751779,0.779744,2.522793,1.142378,10.484939,0.245954,109.933945,3.150769,-0.184546,2.146046,10.473204,5.036417,21.821468,25.365492,36.305344,1.449931,5.451147,-1.882557,8.759351,76.659279,76.726227,67.007629,0.376730,4.708150,0.258740,7.092341,7.891385,50.301308,19.145039,-1.696791,4.902909,6.512290,0.591522,0.588947,0.290756,0.119442,-0.464929,-0.017819,62529.917969,1067993.875000,3909990656.000000,4345.000000,-0.109204,-1.118551,62521.378906,0.541912,0.151141,0.232143,0.068164,0.873789,0.706610,0.255374,1
S02,SES03,2025-11-12,16:29:54,1762990194.385995,415.4093942642212,217,normal,3.363747,0.201257,11.314793,2.270900,0.154656,-0.013963,3.333697,1.476022,0.033385,2.178641,1.045069,-0.608949,1.225495,1.464669,10.565394,1.255364,111.627556,4.765658,0.299550,-0.399352,10.505816,15.532149,240.259735,241.247665,59.099236,0.433340,-1.034505,-0.993950,23.709003,559.813232,562.116821,101.969467,0.871692,-0.386406,1.517748,9.372412,46.403881,87.842094,25.770992,-0.114948,-1.379223,6.437252,-0.017148,0.516193,0.371677,-0.234116,-0.655603,0.201634,62603.300781,1118454.375000,3919173376.000000,4335.000000,-0.109710,-1.062269,62594.367187,0.505340,0.147253,0.206803,0.017465,0.840541,0.117532,0.724919,1
S02,SES03,2025-11-12,16:29:59,1762990199.5245469,420.54794549942017,218,normal,3.204456,0.042753,10.268538,1.458069,1.052746,3.651015,3.197778,1.135893,0.017094,1.290254,0.735020,-1.175295,2.277838,1.128344,10.459272,0.114658,109.396370,3.053804,1.203102,12.477365,10.453790,5.034385,20.493435,25.345030,36.778625,-0.866926,6.329257,-2.202634,7.576384,55.796436,57.401588,64.213737,1.361353,11.287334,1.266947,7.626946,6.856871,58.170307,21.969465,-0.030476,7.011119,7.163340,0.415652,0.342583,0.202388,-0.255020,-0.800024,0.399816,63764.964844,1156938.875000,4065970688.000000,4694.000000,0.845600,0.233434,63755.890625,0.165983,0.125097,0.373689,0.059374,0.820487,0.814672,0.162320,1
S02,SES03,2025-11-12,16:30:04,1762990204.6667137,425.6901125907898,219,normal,3.153899,0.113859,9.947081,1.982399,0.097997,0.859899,3.135797,1.286840,0.048916,1.655956,1.219846,0.841764,0.841427,1.267691,10.502028,0.804527,110.292603,4.516662,-0.176430,0.787010,10.463655,10.694561,110.459343,114.373627,55.404579,0.137903,0.567038,-1.978454,15.467540,238.757538,239.244797,89.938934,0.502556,1.136323,0.698034,8.236714,24.417633,67.843468,27.404579,0.015404,0.707134,6.589828,0.689028,0.405633,0.102367,-0.054439,-0.427427,0.210453,64018.355469,1001555.312500,4098349824.000000,4694.000000,0.555786,0.150259,64010.531250,0.399692,0.521012,0.054026,0.030649,0.872006,0.636921,0.305930,1
S02,SES03,2025-11-12,16:30:09,1762990209.8086276,430.832026720047,220,normal,2.399169,0.074078,5.756011,1.473631,-0.634828,1.413224,2.383681,0.578099,0.090931,0.334199,1.699883,-0.076212,1.554077,0.493222,10.372572,0.008967,107.590248,0.389058,0.277083,-0.735159,10.372140,3.003860,4.758714,9.023175,12.564885,-0.202898,1.202632,-2.065057,4.219275,17.711098,17.802280,21.267176,-1.135133,1.903717,0.301966,6.984517,4.220205,48.783474,10.351145,-1.021266,1.431533,6.675572,0.892148,0.250274,0.384772,-0.371849,-0.712435,0.759272,64017.183594,448662.093750,4098199552.000000,4435.000000,0.402825,1.403964,64013.675781,0.346743,0.178449,0.315265,0.071698,0.857048,0.415008,0.517358,1
S02,SES03,2025-11-12,16:30:14,1762990214.952433,435.97583174705505,221,normal,2.447197,0.656043,5.988773,8.503007,2.090270,17.699265,2.309270,1.107801,1.164109,1.227224,13.408727,5.759529,52.131050,0.251225,10.303252,0.959930,106.157005,13.383588,-5.828029,56.937599,10.256562,28.393688,796.414124,806.201538,359.190857,-7.148839,67.869896,-3.128492,12.272969,150.357452,150.625778,134.702286,2.164543,21.890656,0.517996,14.623670,160.452988,213.851715,132.274811,0.238703,15.008143,7.307443,0.467323,0.149381,-0.160178,-0.386778,-0.521532,0.768394,64330.558594,966720.562500,4138420736.000000,6021.000000,1.473958,3.251959,64323.046875,0.270594,0.321491,0.276745,0.059065,0.627583,0.639372,0.271796,1
S02,SES03,2025-11-12,16:30:20,1762990220.091552,441.11495065689087,222,normal,2.253373,0.011760,5.077691,0.976834,0.524094,6.034070,2.250762,0.134385,0.009265,0.018059,0.787692,1.240508,6.329932,0.093778,10.285634,0.007751,105.794266,0.949301,-1.041752,10.506256,10.285257,2.919413,4.111527,8.522970,20.946564,-2.523803,18.657778,-2.100343,2.084291,3.560434,4.344267,14.763359,-1.165922,6.689863,0.885343,6.980918,0.770453,48.733215,6.076336,-0.412836,2.272917,6.925515,0.498264,0.472709,0.282055,-0.353503,-0.397524,0.341471,64135.468750,877069.312500,4113358592.000000,5728.000000,2.120969,5.610042,64128.632812,0.391521,0.480793,0.084950,0.208999,0.599008,0.346835,0.601401,1
S02,SES03,2025-11-12,16:30:25,1762990225.234114,446.25751304626465,223,normal,2.460814,0.201405,6.055606,2.683900,1.337871,3.126868,2.419546,0.464132,0.171640,0.215418,2.470816,0.358809,1.668252,0.209232,10.326075,0.093543,106.627815,2.106897,0.734619,5.392710,10.321544,6.622113,42.107914,43.852383,43.709923,2.057831,7.396714,-1.320782,8.137792,65.829094,66.223648,62.229012,-0.957477,8.258490,0.628130,7.769091,15.381522,60.358768,22.061069,-1.377084,3.809714,6.706508,0.527682,-0.061510,-0.098718,-0.640247,-0.455907,0.493707,64184.355469,410896.531250,4119631616.000000,3266.000000,-0.029808,-0.375932,64181.156250,0.015671,0.089102,0.513450,0.054784,0.763779,0.404361,0.492079,1
S02,SES03,2025-11-12,16:30:30,1762990230.375358,451.398756980896,224,normal,2.582002,0.065648,6.666736,2.640805,-3.177722,18.245264,2.569258,0.308282,0.051208,0.095038,2.977190,-0.316880,19.834908,0.209355,10.332523,0.028230,106.761032,2.053028,1.208177,15.549011,10.331157,8.474082,61.820972,71.810066,66.916031,-5.871415,37.559189,-3.160553,7.771628,59.107941,60.398205,80.305344,4.509867,29.274250,1.135897,7.478133,12.280558,55.922466,30.061069,-0.413936,9.492751,6.606202,0.755417,-0.151779,0.229582,-0.792005,-0.532025,0.799183,64937.445312,520517.593750,4216871936.000000,3256.000000,0.134963,-0.862094,64933.437500,0.314259,0.226256,0.294394,0.066126,0.732005,0.694889,0.236819,1
S02,SES03,2025-11-12,16:30:35,1762990235.5165277,456.5399262905121,225,normal,2.746743,0.013982,7.544597,0.497994,-0.252959,-0.375282,2.744197,0.292367,0.012427,0.085479,0.579397,-0.089779,0.510937,0.270280,10.342663,0.005321,106.970665,0.500388,-0.211998,3.725400,10.342405,2.289953,0.852618,5.243882,5.160306,-0.354484,0.598105,-2.095534,1.554682,1.942830,2.417036,7.435115,1.228831,2.677857,0.688626,6.914027,0.815881,47.803764,4.106870,-0.101763,-0.483689,6.854771,0.757043,0.244333,0.304022,-0.165138,-0.554024,0.542998,65475.058594,524264.656250,4286983424.000000,3715.000000,-0.748802,0.417962,65471.054687,0.460716,0.339245,0.125631,0.138311,0.747998,0.497061,0.406528,1
S02,SES03,2025-11-12,16:30:40,1762990240.6563914,461.679790019989,226,normal,2.793671,0.002750,7.804599,0.278924,-0.112069,-0.264472,2.793179,0.263078,0.001737,0.069210,0.198719,0.537862,-0.174508,0.259756,10.346338,0.001643,107.046707,0.243011,0.329298,0.748172,10.346258,2.162729,0.227309,4.677396,2.519084,-0.664702,0.234182,-2.109523,1.127941,0.753136,1.272251,4.091603,-0.024855,-0.419551,0.720496,6.914092,0.197036,47.804665,2.290076,-0.050489,-0.250049,6.899828,0.377975,0.019265,0.117593,0.062810,-0.485004,0.232287,66009.851563,300885.531250,ovf,2244.000000,-0.003373,-0.869454,66007.570313,0.377649,0.093590,0.389617,0.113586,0.647569,0.124982,0.670953,1
S02,SES03,2025-11-12,16:30:45,1762990245.7984242,466.8218228816986,227,normal,3.071316,0.034773,9.432981,1.098939,-0.968078,1.335110,3.065650,0.636034,0.039520,0.404539,0.907402,-0.912384,0.238502,0.604168,10.411485,0.015807,108.399010,0.879869,0.917237,1.777229,10.410726,2.614875,6.035318,6.837573,15.832062,0.254132,0.295772,-0.895687,2.757591,7.490726,7.604311,15.297710,0.431636,0.405296,0.337023,6.568709,2.134432,43.147945,10.076336,-1.837427,5.585168,6.404180,0.543883,-0.205624,0.293562,-0.084232,-0.413643,0.288319,66257.523438,203834.359375,ovf,2099.000000,0.065498,-0.596062,66255.984375,0.366471,0.142672,0.310602,0.172493,0.616674,0.529033,0.363000,1
S02,SES03,2025-11-12,16:30:50,1762990250.9496012,471.97300028800964,228,normal,3.270985,0.008759,10.699345,0.523133,0.253482,0.504320,3.269646,0.843629,0.004725,0.711710,0.354342,-0.065350,-0.011334,0.840824,10.431132,0.005389,108.808517,0.526725,-0.976573,2.247612,10.430874,2.315482,1.212071,5.361455,6.381679,-0.022343,0.767709,-2.037004,1.912513,2.935629,3.657707,14.442748,-0.759013,6.265630,0.849752,6.952574,1.098894,48.338284,9.816793,-2.241894,14.500323,6.873092,0.370540,-0.152762,0.271029,0.273990,-0.085783,0.481040,65673.296875,309355.968750,ovf,2396.000000,0.080073,-0.632390,65670.937500,0.531515,0.151194,0.192773,0.103898,0.739893,0.467115,0.541033,1
S02,SES03,2025-11-12,16:30:56,1762990256.092361,477.11575961112976,229,normal,3.224595,0.077648,10.398012,1.356315,1.126533,1.061924,3.212532,0.702448,0.109258,0.493433,1.988384,0.425586,0.927956,0.619818,10.409781,0.034873,108.363556,0.938527,-0.141880,0.715622,10.408107,3.483154,5.990948,12.132359,16.412212,-0.279446,1.009492,-2.478187,4.523629,18.609879,20.463217,22.091602,0.187351,0.047990,1.361374,7.390388,5.578825,54.617840,13.328244,0.079955,0.276795,7.002786,0.734244,-0.149850,0.119927,-0.062762,-0.526078,0.708980,64856.515625,478207.031250,4206367744.000000,2570.000000,0.268320,-1.076250,64852.828125,0.538222,0.296696,0.179215,0.031043,0.809968,0.406893,0.518868,1
S02,SES03,2025-11-12,16:31:01,1762990261.2312498,482.2546486854553,230,normal,3.041950,0.003203,9.253458,0.266953,-0.924954,0.633287,3.041423,0.419780,0.003694,0.176215,0.323217,-0.042351,-0.043318,0.415357,10.370369,0.002096,107.544548,0.237026,0.277453,0.229168,10.370268,2.327595,0.637467,5.417698,3.954198,-0.842338,0.604366,-2.186374,1.253667,0.888567,1.571681,4.274809,0.107694,-0.436445,0.826508,6.939478,0.339927,48.156361,2.625954,0.169211,-0.695847,6.914943,0.492945,-0.227164,0.177096,-0.320308,-0.577026,0.663718,65670.546875,99827.812500,ovf,1472.000000,0.311610,-0.544114,65669.789063,0.120693,0.067255,0.570170,0.124743,0.617128,0.334089,0.546275,1
S02,SES03,2025-11-12,16:31:06,1762990266.3728602,487.39626002311707,231,normal,3.002853,0.009753,9.017129,0.835576,1.097022,4.954505,3.001229,0.373615,0.005131,0.139588,0.539892,-0.251884,2.476077,0.366684,10.366647,0.002267,107.467361,0.359130,0.103127,0.878968,10.366537,2.081174,0.738888,4.331287,5.755725,-1.138028,3.665952,-1.895363,1.322426,1.217497,1.748810,6.061069,-0.252152,0.372300,0.728912,6.940759,1.857532,48.174129,12.977099,-2.479038,15.080161,6.805630,0.617097,-0.395806,0.001394,-0.142783,-0.320003,0.276690,65727.898438,321461.406250,ovf,2293.000000,-0.299422,-0.866752,65725.453125,0.519601,0.210009,0.162244,0.222781,0.538941,0.495183,0.454354,1
S02,SES03,2025-11-12,16:31:11,1762990271.5156705,492.5390691757202,232,normal,1.968642,0.118017,3.875549,1.736993,0.582716,0.776472,1.938435,0.313291,0.088032,0.098151,1.447295,-0.773500,0.883135,-0.100595,10.213593,0.014999,104.317497,0.641645,-0.508210,0.166699,10.212859,4.843040,12.477695,23.455030,17.816793,0.783614,0.735294,-3.313206,5.884491,28.974821,34.627235,23.007633,0.050750,-0.631897,2.377481,8.304364,8.152538,68.962471,16.778625,-1.014488,1.947752,7.798072,0.640254,0.337389,0.639144,-0.161015,-0.630537,0.506673,64467.269531,2611901.250000,4156028672.000000,5392.000000,-0.465264,-1.277836,64447.007812,0.526004,0.409934,0.037854,0.302942,0.549281,0.364729,0.547715,1
S02,SES03,2025-11-12,16:31:16,1762990276.658234,497.6816325187683,233,normal,2.133691,0.187204,4.552635,2.212243,-0.115629,-0.247449,2.089361,0.426037,0.179506,0.181508,1.697489,-0.308130,-0.678063,-0.044736,10.249879,0.023320,105.060013,0.713471,-0.208087,-0.476568,10.248741,4.831186,20.190205,23.340357,20.687023,0.172862,-0.808243,-1.774866,6.516215,41.708042,42.461060,32.412212,0.084447,-0.253569,0.867767,8.220376,22.025728,67.574577,23.099236,-0.150370,-0.654568,6.748989,0.847563,0.337715,0.647068,-0.308804,-0.623677,0.765666,65522.289062,228958.437500,4293170176.000000,2839.000000,-1.193907,1.285467,65520.539062,0.402745,0.412111,0.121668,0.317499,0.895192,0.356919,0.709989,1
S02,SES03,2025-11-12,16:31:21,1762990281.7972426,502.8206412792206,234,normal,2.720459,0.282014,7.400898,4.112041,1.788175,7.408588,2.668124,0.443055,0.196295,0.196298,3.222595,1.991368,6.664269,0.001673,10.265072,0.189542,105.371696,2.671929,0.185804,2.493213,10.255836,8.652797,71.526878,74.870895,66.091606,0.841182,4.437572,-1.828664,7.751145,59.814964,60.080246,46.809158,0.298409,1.687771,0.515057,8.796605,31.340933,77.380264,49.984734,-1.408299,9.958954,6.785229,0.603105,-0.167534,0.372618,-0.399178,-0.654846,0.555054,66509.476563,53030.214844,ovf,1081.000000,-0.028411,-0.335371,66509.078125,0.169000,0.254153,0.453282,0.083549,0.747878,0.727408,0.254618,1
S02,SES03,2025-11-12,16:31:26,1762990286.9377089,507.9611074924469,235,normal,2.724117,0.015403,7.420815,0.968455,0.223518,3.237212,2.721288,0.150279,0.022152,0.022584,1.133655,0.682067,4.758327,-0.020788,10.283140,0.006135,105.742973,0.509965,0.414183,1.135486,10.282842,2.570152,1.557768,6.605679,9.022901,-0.328285,2.765051,-2.246756,1.847063,2.846678,3.411642,10.564886,-1.252442,2.952905,0.751641,6.974180,1.194695,48.639187,8.061069,-1.391381,5.996705,6.887996,0.835498,0.198326,0.422539,-0.230963,-0.629012,0.637361,66486.718750,70351.820313,ovf,1136.000000,0.040614,-0.760936,66486.187500,0.050005,0.123667,0.619560,0.028567,0.788209,0.061961,0.755708,1
S02,SES03,2025-11-12,16:31:32,1762990292.0801783,513.1035768985748,236,normal,2.633847,0.012909,6.937150,0.651223,-0.458280,1.323834,2.631395,0.233487,0.005568,0.054516,0.458490,-0.123545,1.421849,-0.221242,10.230503,0.005904,104.663193,0.584186,-0.578486,5.178944,10.230214,2.324172,0.803205,5.401774,4.992367,-0.041215,0.706400,-2.144428,1.606628,2.184162,2.581254,9.908397,0.938061,3.903176,0.630153,7.022847,0.923922,49.320374,5.969465,-1.407997,3.546883,6.956756,0.640146,0.318670,0.427330,-0.073290,-0.532369,0.575679,66354.367188,169301.500000,ovf,1912.000000,0.305436,-0.262374,66353.093750,0.200977,0.301635,0.533328,0.109775,0.757784,0.234930,0.726030,1
S02,SES03,2025-11-12,16:31:37,1762990297.1814475,518.2048466205597,237,normal,2.799335,0.053023,7.836275,1.115698,0.542959,0.426507,2.789848,0.358044,0.055210,0.128196,1.043872,-0.133261,-0.442988,-0.270159,10.225092,0.009294,104.552505,0.470461,0.263640,0.290846,10.224637,2.899446,3.741762,8.406785,8.732824,-0.529807,-0.267563,-2.159866,2.758165,7.549864,7.607473,11.664122,-0.022557,-0.667443,0.240019,6.662525,5.222906,44.389244,12.183206,-0.282688,-0.156612,6.258302,0.801639,0.231196,0.619758,-0.083270,-0.464119,0.612338,66857.929688,546508.687500,ovf,4419.000000,1.159965,2.718251,66853.843750,0.389464,0.202565,0.404576,0.216616,0.792088,0.131183,0.776601,1
S02,SES03,2025-11-12,16:31:42,1762990302.3655965,523.3889951705933,238,normal,2.796420,0.317040,7.819963,4.894946,-0.392970,9.055723,2.739146,0.997657,0.194717,0.995320,4.380192,2.380706,14.910346,-0.894764,10.022857,0.083537,100.457649,1.771708,-0.710243,2.757888,10.018688,11.541188,129.340714,133.199020,94.732819,-1.167434,9.846496,-1.964256,7.282893,52.944012,53.040535,48.778625,0.920299,3.208118,0.310687,9.147781,32.690319,83.681908,52.931297,3.032946,16.391392,7.140840,0.005423,-0.558663,0.293242,-0.305660,-0.404819,0.409652,64909.433594,10984398.000000,4213234432.000000,10449.000000,0.844628,-0.782027,64824.765625,0.784868,0.194157,0.006195,0.311169,0.547304,0.839046,0.142256,1
S02,SES03,2025-11-12,16:31:47,1762990307.5055394,528.5289380550385,239,normal,2.547269,0.039416,6.488582,0.939724,-0.687467,0.311601,2.539521,0.463851,0.062543,0.215157,1.179144,0.102263,0.610575,-0.390659,10.185488,0.009015,103.744156,0.499190,0.390491,0.760547,10.185045,3.227723,4.669274,10.418196,11.419847,-0.506415,0.779267,-2.397691,2.989587,8.802420,8.937630,19.114504,0.160761,1.816298,0.367710,7.105348,3.718382,50.485970,9.541985,-0.900354,1.620639,6.838683,0.659638,0.262101,0.716928,0.147702,-0.480888,0.685170,64556.269531,357149.593750,4167511808.000000,2892.000000,-2.128378,4.018707,64553.503906,0.294716,0.494459,0.148051,0.071053,0.857307,0.255836,0.721889,1
S02,SES03,2025-11-12,16:31:52,1762990312.6480432,533.6714420318604,240,normal,1.769129,1.116295,3.129817,5.787983,0.705282,1.243565,1.418986,2.587785,0.834165,6.696632,3.084929,1.102436,-0.172304,-2.421253,9.176439,0.282512,84.207031,2.560599,0.848496,0.014175,9.161033,18.403719,279.740875,338.696899,108.274811,-2.241213,7.796273,-7.678282,13.880603,192.621185,192.671143,97.114502,1.537718,5.146952,0.223492,23.333384,415.705719,544.446777,118.488548,3.496856,11.886827,11.346413,0.684141,0.671257,0.904810,-0.256805,-0.840059,0.562126,66573.687500,6415208.000000,ovf,11537.000000,0.053192,-0.027196,66525.484375,0.100859,0.836368,0.049638,0.774913,0.226756,0.934314,0.070660,1
S02,SES03,2025-11-12,16:31:57,1762990317.7872581,538.8106570243835,241,normal,1.118688,0.026833,1.251463,0.621295,0.379739,-0.926004,1.106630,2.652572,0.007635,7.036138,0.450110,0.616624,0.611733,-2.651133,9.077916,0.008143,82.408562,0.452504,0.935365,0.933533,9.077468,2.292794,2.588731,5.256904,7.847328,0.422542,0.334925,-1.633454,2.083031,4.256098,4.339018,10.534351,-0.761570,0.820714,0.287958,6.749816,3.019744,45.560013,9.984733,-0.515565,2.169940,6.522290,0.652854,0.501319,0.384591,-0.795646,-0.855351,0.884464,69834.500000,565883.937500,ovf,2414.000000,0.473666,-1.066696,69830.453125,0.618675,0.167048,0.157064,0.337978,0.547925,0.827418,0.155952,1
S02,SES03,2025-11-12,16:32:02,1762990322.9289231,543.952321767807,242,normal,1.603144,0.380366,2.570070,3.678691,-0.042634,0.116198,1.479765,2.351105,0.231891,5.527697,2.061408,0.521081,-0.021902,-2.301262,9.330542,0.159009,87.059013,1.947683,-0.115764,-0.431292,9.322018,6.933615,47.099102,48.075012,51.007633,-0.281722,2.892359,-0.987882,7.055815,48.896645,49.784523,52.549622,1.114299,4.642857,0.942271,9.511110,51.098293,90.461227,52.320610,0.669789,3.820877,6.273989,0.514380,0.472863,0.496371,-0.450145,-0.558956,0.852642,69547.312500,296298.500000,ovf,2404.000000,0.048125,-0.624976,69545.179688,0.299079,0.415614,0.159423,0.073155,0.724416,0.520864,0.432861,1
S02,SES03,2025-11-12,16:32:08,1762990328.0705235,549.0939221382141,243,normal,1.619472,0.017901,2.622690,0.979228,-0.479272,3.781218,1.613936,1.708082,0.009453,2.917543,0.648829,-1.263453,3.269395,-1.705312,9.650726,0.008699,93.136520,0.754174,0.157865,4.844505,9.650276,2.724601,5.372267,7.423449,20.000000,2.358325,10.700177,-1.432195,2.634508,6.371818,6.940633,20.946564,1.576269,8.621914,0.754198,6.920351,1.805810,47.891251,10.167938,-0.403870,3.257704,6.788626,0.386661,-0.308431,0.509533,0.459475,-0.057006,0.771621,65556.710938,1399814.125000,ovf,4539.000000,0.793413,-0.367397,65546.031250,0.705996,0.194821,0.067817,0.073919,0.720715,0.256752,0.611589,1
S02,SES03,2025-11-12,16:32:13,1762990333.2119727,554.2353715896606,244,normal,1.855874,0.080408,3.444267,2.121263,0.347710,5.555933,1.834083,1.653810,0.017577,2.735087,0.767342,-1.318310,3.564549,-1.648487,9.685836,0.016293,93.815414,0.939724,-2.192246,9.330024,9.684995,3.424215,7.623775,11.725249,21.236641,-3.932491,20.100796,-2.025210,4.137433,16.597639,17.118351,30.061069,2.324872,11.615024,0.721603,7.519074,11.835266,56.536484,27.206108,1.641739,10.619411,6.685897,0.743973,-0.666478,-0.508923,-0.178147,0.023499,0.915386,65727.750000,224835.281250,ovf,2014.000000,-0.335108,-0.627702,65726.031250,0.443835,0.144965,0.277640,0.169731,0.689612,0.643605,0.287169,1
S02,SES03,2025-11-12,16:32:18,1762990338.3544185,559.3778173923492,245,normal,2.035417,0.471636,4.142922,4.954800,-0.218506,2.078999,1.916060,1.806379,0.539706,3.263006,5.553351,-0.380000,4.032815,-1.650242,9.721583,0.157520,94.509178,2.773682,-1.413902,4.611834,9.713478,11.017883,117.927261,121.393753,92.519089,-1.483829,6.572541,-1.861851,12.361372,149.973358,152.803528,111.465652,0.712529,6.393896,1.682309,13.141290,133.072952,172.693497,86.030533,-0.325446,5.018671,6.294485,0.712611,0.397976,0.637872,-0.423292,-0.592635,0.877741,67144.562500,1086905.625000,ovf,3956.000000,0.601932,-0.778798,67136.468750,0.438106,0.454705,0.073474,0.059068,0.810772,0.411845,0.501211,1
